home_team,away_team,season,stage,date,home_team_goal,away_team_goal,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11
REA,GET,2014/2015,38,5/23/15 0:00,7,3,30657,37442,25921,213499,28467,205278,95078,164684,281085,70409,30893,38427,518240,37479,265275,209950,37449,32999,75192,240054,24383,323438
CEL,ESP,2014/2015,38,5/23/15 0:00,3,2,246201,183462,18673,172948,360918,72623,39215,428947,49836,213486,96509,40672,213814,257855,70812,190452,359193,185123,107930,52004,58294,38578
ALM,VAL,2014/2015,38,5/23/15 0:00,2,3,37656,150316,113311,99333,150296,38469,434325,251256,38581,280483,254702,96613,35324,184999,174321,391058,75307,74747,40148,93480,241825,324578
MAL,SEV,2014/2015,38,5/23/15 0:00,2,3,25563,104382,18520,41707,38842,238841,112758,474672,46120,191873,46808,300532,151063,40940,191906,41092,154232,111237,189192,108568,38821,26392
MAL,SEV,2015/2016,1,8/21/15 0:00,0,0,25563,104382,18520,477471,38842,282472,39198,46120,75445,432591,213653,97498,151063,77741,154232,41092,111237,109621,38821,108568,213805,26392
AMA,LAS,2015/2016,1,8/22/15 0:00,1,0,177126,38424,56678,41167,474589,316771,33635,30871,184533,184138,51360,477498,358339,74989,11736,291635,183497,128721,243781,292262,213729,190669
ESP,GET,2015/2016,1,8/22/15 0:00,1,0,532942,213814,257855,,358138,185123,107930,37654,102879,52004,41622,109222,195335,188540,37479,518240,32999,37449,75192,369800,240054,213489
COR,SOC,2015/2016,1,8/22/15 0:00,0,0,32678,111190,37451,121872,33848,40668,51953,103905,279173,37480,194660,245555,485141,201111,282676,47565,102622,282678,33973,75342,361322,128732
RAY,VAL,2015/2016,1,8/22/15 0:00,0,0,37579,183449,34104,420568,406257,36130,186121,75004,210065,111975,150770,185644,361757,184999,318526,173427,570432,74747,324578,428947,75310,46384
LEV,CEL,2015/2016,1,8/23/15 0:00,1,2,37656,287691,280485,105351,37484,184091,364244,38469,513086,301809,476769,396526,183462,18673,172948,360918,72623,246177,74169,49836,174472,213486
BIL,BAR,2015/2016,1,8/23/15 0:00,0,1,33764,181297,38540,411617,154938,43375,45749,96619,573793,639150,33028,37421,33988,38818,26005,150739,25773,154257,30955,30981,40636,242469
BET,VIL,2015/2016,1,8/23/15 0:00,1,1,40648,239964,268273,186991,39719,183350,154256,111801,193226,2983,96652,210164,183185,574200,182921,160844,517941,193978,42479,562062,358127,37506
SPG,REA,2015/2016,1,8/23/15 0:00,0,0,33630,150480,384374,150764,239965,17299,242477,202639,541557,206301,474448,51949,208077,30962,230982,28467,31097,95078,31921,191315,30893,281085
GRA,EIB,2015/2016,1,8/24/15 0:00,1,3,104986,261609,46407,2752,477604,80492,2805,213711,43372,489245,161291,449484,449492,33856,113311,202553,40501,433311,434404,156097,213712,193224
VIL,ESP,2015/2016,2,8/28/15 0:00,3,1,210164,183185,574200,182921,160844,517941,193978,268282,562062,358127,37506,532942,213814,257855,,358138,52004,107930,185123,37654,41622,246438
CEL,RAY,2015/2016,2,8/29/15 0:00,3,0,246201,183462,18673,172948,360918,72623,74169,49836,246177,213486,174472,37579,359194,34104,420568,406257,186121,75004,36130,210065,256727,111975
BAR,MAL,2015/2016,2,8/29/15 0:00,1,0,37421,212472,38818,26005,150739,25773,154257,30955,30981,40636,19533,25563,104382,18520,41707,41470,238841,39198,215927,432591,46120,75445
REA,BET,2015/2016,2,8/29/15 0:00,5,0,51949,208077,230982,30962,28467,95078,31097,164684,31921,30893,26166,40648,239964,186991,268273,38064,154256,111801,183350,531629,39719,96652
SOC,SPG,2015/2016,2,8/29/15 0:00,0,0,245555,201111,282676,47565,607148,205278,282678,75342,33973,361322,128732,33630,150480,384374,150764,239965,17299,202639,242477,541557,206301,474448
LAS,LEV,2015/2016,2,8/30/15 0:00,0,0,71498,358339,11736,74989,291635,183497,213729,243781,292262,,190669,37656,287691,280485,282473,37484,184091,364244,38469,513086,301809,476769
SEV,AMA,2015/2016,2,8/30/15 0:00,0,3,97498,151063,40940,77741,41092,111237,154232,213805,108568,38821,33030,177126,38424,474589,56678,33843,316771,33635,30871,184533,30853,184138
EIB,BIL,2015/2016,2,8/30/15 0:00,2,0,33958,449492,113311,33856,202553,433311,434404,156097,40501,213712,193224,33764,170341,159881,411617,616544,573793,38540,181297,45749,213470,33028
GET,GRA,2015/2016,2,8/30/15 0:00,1,2,109222,195335,394825,37479,518240,523390,32999,75192,,369800,213489,104986,150080,46407,108572,239350,2805,170667,534484,213711,80492,161291
VAL,COR,2015/2016,2,8/30/15 0:00,1,1,185644,35324,184999,318526,391058,74747,428947,570432,324578,193869,75310,32678,111190,191906,121872,33848,40668,51953,103905,194660,279173,198566
LEV,SEV,2015/2016,3,9/11/15 0:00,1,1,37656,477472,280485,282473,37484,184091,38469,364244,513086,476769,301809,97498,151063,181984,150869,41092,213805,154232,109621,163205,33030,26392
AMA,BAR,2015/2016,3,9/12/15 0:00,1,2,177126,38424,474589,56678,41167,316771,33635,30871,184533,30853,184138,184554,212472,38818,26005,150739,25773,154257,30955,242469,40636,19533
ESP,REA,2015/2016,3,9/12/15 0:00,0,6,532942,213814,257855,40001,358138,102879,185123,107930,52004,246438,41622,51949,282674,25921,30962,28467,191315,31921,31097,208494,30893,26166
BET,SOC,2015/2016,3,9/12/15 0:00,1,0,40648,239964,268273,27461,39719,37824,535600,111801,193226,96652,2983,245555,33960,47565,201111,607148,282678,205278,361322,75342,33973,128732
SPG,VAL,2015/2016,3,9/12/15 0:00,0,1,33630,150480,384374,150764,239965,202639,359191,541558,395154,541557,474448,489240,361757,184999,192770,391058,75307,74747,40148,93480,75310,46384
CEL,LAS,2015/2016,3,9/13/15 0:00,3,3,246201,183462,18673,172948,360918,74169,72623,246177,49836,174472,213486,71498,358339,11736,291635,183497,243781,,292262,179083,213729,190669
MAL,EIB,2015/2016,3,9/13/15 0:00,0,0,25563,104382,477471,18520,38842,39198,238841,432591,46120,215927,213653,33958,449492,113311,33856,202553,434404,433311,156097,40501,213712,193224
BIL,GET,2015/2016,3,9/13/15 0:00,3,1,33764,181297,33024,159881,616544,182224,45749,96619,33871,441441,33028,109222,518240,394825,37479,46391,37449,32999,75192,369800,38573,183548
GRA,VIL,2015/2016,3,9/13/15 0:00,1,3,104986,150080,108572,46407,239350,2805,170667,213711,80492,534484,161291,210164,183185,574200,182921,160844,517941,193978,268282,562062,201939,37506
RAY,COR,2015/2016,3,9/14/15 0:00,1,3,246422,359194,420568,150731,406257,75004,186121,2802,36130,482331,46808,32678,111190,191906,121872,33848,51953,40668,198566,279173,103905,194660
GET,MAL,2015/2016,4,9/18/15 0:00,1,0,109222,195335,394825,37479,46391,523390,32999,389202,369800,38573,183548,25563,104382,477471,18520,38842,238841,39198,46120,37450,432591,213653
EIB,AMA,2015/2016,4,9/19/15 0:00,0,2,33958,449492,113311,33856,202553,433311,434404,156097,40501,213712,193224,177126,38424,474589,56678,41167,184533,30871,33635,294003,51360,184138
REA,GRA,2015/2016,4,9/19/15 0:00,1,0,51949,282674,25921,230982,28467,31097,95078,191315,359193,26166,30893,104986,150080,108572,320686,239350,80492,170667,477493,213711,534484,161291
SOC,ESP,2015/2016,4,9/19/15 0:00,2,3,245555,607148,201111,33960,47565,41156,205278,75342,150649,361322,46289,532942,314947,257855,193930,190452,46836,107930,88986,52004,498033,246438
VAL,BET,2015/2016,4,9/19/15 0:00,0,0,489240,35324,184999,192770,173427,75307,74747,361770,93480,241825,193869,40648,38064,268273,27461,39719,37824,111801,531629,193226,2983,96652
LAS,RAY,2015/2016,4,9/20/15 0:00,0,1,477498,358339,11736,74989,291635,183497,292262,243781,,213729,190669,37579,406257,420568,150731,40220,186121,75004,2802,482331,210065,46808
SEV,CEL,2015/2016,4,9/20/15 0:00,1,2,300532,122047,181984,150869,151063,109621,154232,38821,108568,213805,26392,246201,183462,358148,18673,360918,72623,74169,49836,246177,213486,174472
BAR,LEV,2015/2016,4,9/20/15 0:00,4,1,184554,33988,195305,38818,33992,25773,154257,477615,522579,30981,19533,37656,287691,282473,280485,37484,184091,466672,38469,513086,301809,303088
VIL,BIL,2015/2016,4,9/20/15 0:00,3,1,210164,183185,574200,182921,160844,517941,42479,193978,562062,201939,37506,33764,181297,33024,411617,154938,182224,43375,639150,573793,441441,108809
COR,SPG,2015/2016,4,9/20/15 0:00,2,3,32678,111190,191906,121872,33848,51953,40668,279173,103905,198566,194660,102394,150480,384374,150764,74752,395154,242477,202639,282689,474448,206301
AMA,GET,2015/2016,5,9/22/15 0:00,2,0,177126,38424,56678,178955,40139,354467,33635,309334,316771,30853,184138,109222,195335,188540,37479,518240,523390,37449,75192,369800,38573,183548
GRA,SOC,2015/2016,5,9/22/15 0:00,0,3,104986,150080,320686,46407,239350,170667,80492,534484,213711,477493,161291,101590,607148,201111,282676,47565,205278,41156,75342,99047,150649,46289
ESP,VAL,2015/2016,5,9/22/15 0:00,1,0,532942,213814,257855,193930,358138,161651,107930,88986,498033,52004,41622,489240,361757,361710,192770,391058,570432,74747,40148,193869,428947,432463
LAS,SEV,2015/2016,5,9/23/15 0:00,2,0,71498,358339,74989,291635,11736,183497,243781,150872,292262,213729,190669,300532,151063,150869,181984,41092,39215,154232,111237,306407,161660,33030
CEL,BAR,2015/2016,5,9/23/15 0:00,4,1,246201,183462,358148,18673,360918,74169,425985,72623,49836,174472,213486,184554,33988,38818,37482,26403,212472,154257,30955,30981,40636,19533
LEV,EIB,2015/2016,5,9/23/15 0:00,2,2,37656,477472,280485,282473,37484,184091,364244,38469,466672,301809,25462,33958,449492,113311,280638,246218,434404,433311,156097,40501,97762,200917
MAL,VIL,2015/2016,5,9/23/15 0:00,0,1,25563,104382,41707,18520,38842,39198,238841,432591,37450,573463,213653,210164,79737,183185,574200,58499,474672,193978,189101,282281,358127,45744
BIL,REA,2015/2016,5,9/23/15 0:00,1,2,33764,181297,159881,411617,154938,182224,45749,96619,33871,639150,33028,51949,282674,25921,230982,28467,191315,239219,31097,95078,30893,26166
RAY,SPG,2015/2016,5,9/23/15 0:00,2,1,37579,406257,420568,150731,40220,186121,75004,210065,427893,2802,46808,102394,384374,150764,580589,74752,395154,,359191,541557,206301,474448
BET,COR,2015/2016,5,9/24/15 0:00,1,2,40648,239964,27461,268273,39719,37824,154256,30840,535600,2983,96652,32678,111190,191906,121872,33848,40668,189178,279173,474680,115519,495107
VAL,GRA,2015/2016,6,9/25/15 0:00,1,0,489240,361757,184999,318526,173427,93480,75307,40148,432463,75310,241825,104986,150080,108572,320686,239350,282713,170667,80492,534484,161291,213711
SEV,RAY,2015/2016,6,9/26/15 0:00,3,2,300532,151063,181984,150869,41092,154232,109621,111237,38821,26392,39215,37579,406257,150731,420568,40220,186121,75004,210065,427893,482331,46808
BAR,LAS,2015/2016,6,9/26/15 0:00,2,1,184554,37482,195305,212472,33992,25773,154257,38818,30981,40636,19533,71498,74989,11736,358339,291635,183497,292262,150872,243781,213729,190669
EIB,CEL,2015/2016,6,9/26/15 0:00,1,1,33958,449492,113311,280638,246218,213712,433311,40501,97762,200917,193224,246201,360918,18673,358148,213694,72623,246177,425985,49836,466132,213486
VIL,AMA,2015/2016,6,9/26/15 0:00,1,0,210164,183185,574200,182921,160844,189101,268282,42479,562062,358127,37506,177126,33843,474589,56678,41167,316771,33635,30871,309334,184138,51360
REA,MAL,2015/2016,6,9/26/15 0:00,0,0,51949,282674,230982,213499,28467,31097,95078,281085,191315,30893,26166,25563,104382,18520,41707,41470,238841,39198,261599,215927,683450,46120
GET,LEV,2015/2016,6,9/27/15 0:00,3,0,109222,195335,188540,37479,477595,523390,37449,75192,369800,38573,183548,37656,477472,280485,105351,282473,184091,513086,364244,466672,476769,25462
SOC,BIL,2015/2016,6,9/27/15 0:00,0,0,245555,607148,201111,282676,47565,282678,205278,75342,150649,99047,46289,33764,181297,159881,411617,154938,182224,45749,96619,33871,639150,33028
COR,ESP,2015/2016,6,9/27/15 0:00,3,0,32678,103905,37451,121872,33848,51953,279173,198566,40668,194660,37653,532942,314947,257855,193930,358138,498033,46836,107930,52004,41622,246438
SPG,BET,2015/2016,6,9/27/15 0:00,1,2,102394,384374,580589,150480,239965,202639,242477,541557,282689,395154,574654,40648,268273,27461,239964,445907,183350,111801,531629,37824,193226,96652
CEL,GET,2015/2016,7,10/2/15 0:00,0,0,246201,183462,18673,358148,360918,246177,425985,74169,49836,174472,213486,109222,195335,188540,37479,518240,37449,523390,240054,369800,38573,213489
SEV,BAR,2015/2016,7,10/3/15 0:00,2,1,300532,151063,181984,150869,41092,154232,109621,39215,111237,213805,26392,37421,212472,37482,26403,150739,25773,154257,38818,522579,40636,19533
LAS,EIB,2015/2016,7,10/3/15 0:00,0,2,71498,74991,291635,74989,358339,150872,,292262,183497,213729,190669,33958,449492,280638,113311,246218,97762,40501,433311,434404,213712,200917
MAL,SOC,2015/2016,7,10/3/15 0:00,3,1,25563,104382,18520,41707,41470,39198,238841,37450,75445,215927,213653,245555,607148,201111,282676,47565,205278,282678,75342,150649,99047,46289
GRA,COR,2015/2016,7,10/3/15 0:00,1,1,104986,150080,108572,320686,239350,170667,282713,489245,80492,213711,161291,32678,111190,191906,121872,33848,279173,40668,51953,198566,495107,194660
ESP,SPG,2015/2016,7,10/3/15 0:00,1,2,532942,213814,257855,193930,358138,161651,107930,88986,498033,52004,41622,102394,150480,384374,150764,74752,242477,202639,541557,395154,282689,474448
LEV,VIL,2015/2016,7,10/4/15 0:00,1,0,37656,287691,105351,282473,37484,184091,364244,477472,466672,476769,303088,210164,183185,574200,182921,58499,474672,193978,629594,268282,37506,517941
AMA,REA,2015/2016,7,10/4/15 0:00,1,1,177126,38424,474589,56678,41167,316771,33635,30871,432950,30853,184138,51949,282674,230982,30962,28467,95078,208494,31097,191315,26166,30893
BIL,VAL,2015/2016,7,10/4/15 0:00,3,1,33764,181297,159881,411617,154938,45749,182224,604105,33871,96619,33028,489240,361757,318526,184999,173427,74747,75307,93480,361770,432463,75310
RAY,BET,2015/2016,7,10/4/15 0:00,0,2,37579,406257,34104,420568,40220,186121,75004,482331,427893,210065,46808,40648,239964,268273,27461,445907,183350,535600,111801,193226,114746,96652
BAR,RAY,2015/2016,8,10/17/15 0:00,5,2,37421,33988,37482,26403,150739,212472,154257,25773,477615,40636,19533,37579,406257,34104,420568,40220,427893,75004,256727,36130,210065,46808
EIB,SEV,2015/2016,8,10/17/15 0:00,1,1,33958,449492,33856,113311,246218,434404,433311,40501,97762,213712,200917,300532,151063,77741,150869,41092,154232,109621,213805,111237,38821,26392
REA,LEV,2015/2016,8,10/17/15 0:00,3,0,51949,208077,230982,213499,28467,239219,95078,208494,31921,30893,191315,37656,477472,105351,282473,37484,184091,25462,364244,513086,303088,476769
VAL,MAL,2015/2016,8,10/17/15 0:00,3,0,489240,361757,184999,361710,391058,361770,74747,428947,75307,46384,241825,25563,104382,18520,41707,41470,683450,112758,432591,37450,215927,213653
BET,ESP,2015/2016,8,10/17/15 0:00,1,3,40648,239964,27461,445907,268273,535600,111801,37824,193226,183350,96652,532942,213814,257855,193930,190452,161651,88986,498033,52004,107930,41622
GET,LAS,2015/2016,8,10/18/15 0:00,4,0,109222,195335,188540,37479,46391,37449,32999,75192,240054,369800,213489,71498,358339,74989,291635,33963,,150872,75001,292262,213729,190669
VIL,CEL,2015/2016,8,10/18/15 0:00,1,2,210164,183185,574200,182921,160844,474672,268282,193978,517941,358127,37506,246201,183462,18673,358148,360918,246177,72623,74169,49836,174472,213486
SOC,AMA,2015/2016,8,10/18/15 0:00,0,2,245555,485141,201111,282676,47565,102622,205278,75342,150649,99047,46289,177126,38424,474589,56678,41167,432950,30871,33635,184533,51360,184138
COR,BIL,2015/2016,8,10/18/15 0:00,2,2,32678,103905,191906,121872,33848,189178,40668,279173,37480,198566,194660,33764,181297,159881,411617,154938,182224,45749,604105,33871,96619,33028
SPG,GRA,2015/2016,8,10/19/15 0:00,3,3,102394,150480,384374,150764,74752,202639,242477,541557,395154,282689,574654,104986,150080,108572,320686,239350,170667,534484,2805,80492,43372,161291
RAY,ESP,2015/2016,9,10/23/15 0:00,3,0,37579,183449,34104,420568,40220,186121,75004,256727,427893,36130,46808,532942,213814,193930,257855,190452,107930,161651,88986,498033,52004,41622
SEV,GET,2015/2016,9,10/24/15 0:00,5,0,300532,122047,77741,150869,41092,154232,111237,213805,108568,103450,26392,109222,518240,188540,37479,46391,32999,37449,75192,240054,369800,183548
CEL,REA,2015/2016,9,10/24/15 0:00,1,3,246201,183462,18673,358148,360918,246177,72623,74169,49836,174472,213486,51949,208077,30962,230982,28467,31097,208494,95078,359193,30893,281085
MAL,COR,2015/2016,9,10/24/15 0:00,2,0,25563,104382,477471,41707,38842,39198,238841,261599,37450,215927,213653,32678,103905,191906,121872,33848,279173,51953,40668,474680,37653,194660
GRA,BET,2015/2016,9,10/24/15 0:00,1,1,104986,261609,108572,2752,239350,2805,170667,80492,534484,161291,43372,40648,239964,268273,27461,445907,37824,111801,535600,193226,114746,96652
BAR,EIB,2015/2016,9,10/25/15 0:00,3,1,37421,33988,195305,37482,150739,38818,154257,25773,477615,40636,19533,33958,449492,280638,113311,246218,434404,433311,156097,187360,97762,200917
LAS,VIL,2015/2016,9,10/25/15 0:00,0,0,71498,358339,74989,291635,33963,292262,213916,46621,484906,213729,190669,210164,183185,34952,182921,160844,282281,189101,42479,562062,517941,201939
LEV,SOC,2015/2016,9,10/25/15 0:00,0,4,37656,477472,105351,282473,37484,184091,513086,364244,466672,303088,476769,245555,485141,33960,282676,80295,102622,205278,75342,33973,99047,46289
AMA,VAL,2015/2016,9,10/25/15 0:00,2,1,177126,38424,474589,56678,41167,33635,30871,184533,354467,51360,184138,489240,361757,184999,361710,391058,75307,40148,570432,361770,193869,428947
BIL,SPG,2015/2016,9,10/26/15 0:00,3,0,33764,181297,159881,411617,154938,182224,33871,45749,604105,96619,33028,102394,150480,384374,150764,239965,359191,202639,242477,541557,395154,206301
COR,AMA,2015/2016,10,10/30/15 0:00,1,1,32678,111190,37451,121872,33848,51953,40668,474680,279173,33852,194660,177126,38424,56678,474589,41167,184533,33635,30871,354467,51360,184138
GET,BAR,2015/2016,10,10/31/15 0:00,0,2,109222,195335,188540,37479,46391,75192,37449,32999,369800,240054,183548,37421,37482,26403,33988,150739,212472,25773,154257,522579,40636,19533
VIL,SEV,2015/2016,10,10/31/15 0:00,2,1,210164,183185,574200,182921,160844,189101,42479,268282,282281,201939,37506,300532,151063,150869,77741,41092,154232,111237,213805,39215,103450,26392
REA,LAS,2015/2016,10,10/31/15 0:00,3,1,40672,230982,213499,208077,28467,95078,208494,31097,281085,30893,191315,71498,358339,74989,291635,33963,243781,213729,292262,213916,46621,179083
SOC,CEL,2015/2016,10,10/31/15 0:00,2,3,245555,485141,33960,282676,80295,205278,102622,33973,99047,75342,46289,246201,358148,172948,183462,360918,246177,425985,74169,49836,174472,213486
VAL,LEV,2015/2016,10,10/31/15 0:00,3,0,489240,361757,318526,361710,391058,93480,40148,361770,74747,46384,241825,37656,37597,30276,184091,37484,105351,466672,477472,513086,384413,303088
EIB,RAY,2015/2016,10,11/1/15 0:00,1,0,33958,113311,280638,449492,246218,187360,434404,433311,156097,213712,200917,37579,183449,420568,34104,40220,210065,186121,75004,36130,427893,46808
SPG,MAL,2015/2016,10,11/1/15 0:00,1,0,33630,150480,384374,150764,239965,202639,359191,541557,395154,541558,206301,25563,104382,477471,41707,38842,112758,238841,261599,683450,215927,213653
BET,BIL,2015/2016,10,11/1/15 0:00,1,3,40648,239964,268273,186991,38064,37824,531629,111801,193226,116750,96652,33764,181297,159881,411617,154938,182224,45749,604105,33871,639150,33028
ESP,GRA,2015/2016,10,11/1/15 0:00,1,1,532942,257855,193930,314947,358138,46836,161651,88986,498033,52004,41622,104986,261609,46407,108572,239350,2805,170667,80492,534484,161291,43372
LAS,SOC,2015/2016,11,11/6/15 0:00,2,0,71498,358339,74989,291635,33963,292262,213916,46621,484906,213729,190669,245555,102620,201111,282676,80295,205278,102622,75342,33973,56686,46289
EIB,GET,2015/2016,11,11/7/15 0:00,3,1,449484,449492,113311,280638,246218,369859,434404,213712,156097,200917,193224,109222,195335,394825,37479,46391,37449,32999,369800,240054,38573,213489
CEL,VAL,2015/2016,11,11/7/15 0:00,1,5,246201,183462,358148,172948,360918,74169,72623,246177,49836,174472,213486,489240,35324,184999,318526,391058,74747,361757,75307,361770,432463,241825
LEV,COR,2015/2016,11,11/7/15 0:00,1,1,37656,37597,30276,282473,184091,466672,105351,513086,477472,303088,384413,32678,111190,191906,121872,33848,51953,40668,474680,279173,33852,194660
MAL,BET,2015/2016,11,11/7/15 0:00,0,1,25563,104382,18520,41707,38842,238841,39198,37450,215927,261599,213653,40648,239964,268273,27461,445907,33128,535600,37824,30840,183350,96652
RAY,GRA,2015/2016,11,11/7/15 0:00,2,1,37579,183449,420568,40220,34104,75004,186121,210065,2802,482331,46808,104986,150080,46407,108572,239350,2805,170667,489245,80492,43372,161291
BAR,VIL,2015/2016,11,11/8/15 0:00,3,0,37421,33988,37482,26403,150739,212472,154257,30955,522579,40636,19533,210164,183185,34952,182921,160844,193978,42479,189101,562062,37506,282281
SEV,REA,2015/2016,11,11/8/15 0:00,3,2,300532,122047,77741,181984,41092,154232,109621,213805,108568,103450,161660,40672,208077,25921,30962,213499,31097,208494,95078,191315,30893,31921
AMA,SPG,2015/2016,11,11/8/15 0:00,1,0,177126,38424,56678,178955,41167,184533,33635,30871,354467,184138,51360,33630,150480,384374,150764,282689,202639,359191,541558,395154,541557,206301
BIL,ESP,2015/2016,11,11/8/15 0:00,2,1,33764,181297,33024,159881,154938,45749,182224,604105,33871,639150,33028,532942,185123,193930,257855,190452,107930,46836,52004,88986,41622,498033
REA,BAR,2015/2016,12,11/21/15 0:00,0,4,51949,208077,230982,30962,28467,31097,95078,164684,31921,26166,30893,37421,33988,37482,38818,150739,25773,154257,30955,212472,40636,19533
SOC,SEV,2015/2016,12,11/21/15 0:00,2,0,245555,607148,33960,282676,80295,205278,282678,361322,33973,150649,46289,300532,122047,77741,181984,41092,109621,154232,38821,111237,213805,161660
VAL,LAS,2015/2016,12,11/21/15 0:00,1,1,489240,361757,184999,192770,391058,75307,74747,361770,93480,241825,428947,71498,358339,74989,291635,183497,213916,292262,37510,484906,213729,190669
COR,CEL,2015/2016,12,11/21/15 0:00,2,0,32678,103905,191906,121872,33848,37480,151079,40668,115519,194660,495107,246201,183462,358148,172948,360918,72623,246177,74169,49836,174472,213486
ESP,MAL,2015/2016,12,11/21/15 0:00,2,0,532942,185123,193930,257855,190452,107930,46836,88986,498033,52004,41622,25563,104382,18520,41707,38842,39198,683450,37450,46120,215927,213653
VIL,EIB,2015/2016,12,11/22/15 0:00,1,1,210164,183185,574200,182921,160844,562062,268282,42479,282281,201939,37506,33958,113311,280638,246218,242151,156097,434404,433311,213712,193224,200917
SPG,LEV,2015/2016,12,11/22/15 0:00,0,3,33630,150480,384374,150764,74752,242477,359191,317567,395154,541557,474448,37656,37597,30276,282473,184091,466672,105351,513086,477472,476769,384413
BET,AMA,2015/2016,12,11/22/15 0:00,0,1,40648,239964,268273,27461,445907,33128,154256,37824,111801,183350,96652,177126,33843,56678,178955,41167,184533,33635,30871,354467,30853,184138
GRA,BIL,2015/2016,12,11/22/15 0:00,2,0,104986,150080,108572,46407,239350,282713,2805,489245,534484,80492,495841,33764,181297,159881,411617,154938,182224,45749,604105,33871,96619,33028
GET,RAY,2015/2016,12,11/23/15 0:00,1,1,109222,518240,394825,112205,46391,37449,32999,240054,369800,38573,213489,246422,183449,420568,2768,406257,75004,186121,210065,427893,482331,46808
LEV,BET,2015/2016,13,11/27/15 0:00,0,1,37656,37597,30276,282473,184091,38469,105351,513086,477472,476769,384413,40648,239964,27461,268273,445907,111801,535600,37824,531629,183350,96652
BAR,SOC,2015/2016,13,11/28/15 0:00,4,0,37421,33988,37482,38818,26403,25773,154257,30955,30981,40636,19533,245555,607148,33960,282676,80295,282678,41156,33973,150649,75342,46289
LAS,COR,2015/2016,13,11/28/15 0:00,0,2,71498,358339,74989,291635,183497,292262,213916,484906,213729,37510,190669,32678,103905,191906,121872,33848,37480,151079,40668,115519,495107,194660
CEL,SPG,2015/2016,13,11/28/15 0:00,2,1,246201,183462,18673,358148,213694,72623,466132,49836,246177,213486,130298,33630,150480,384374,150764,239965,359191,242477,395154,541557,580704,474448
AMA,ESP,2015/2016,13,11/28/15 0:00,1,0,177126,38424,474589,56678,41167,316771,309334,30871,184533,294003,184138,532942,185123,193930,190452,257855,165706,46836,88986,498033,52004,41622
MAL,GRA,2015/2016,13,11/28/15 0:00,2,2,25563,104382,18520,41707,41470,238841,39198,37450,46120,215927,213653,104986,150080,46407,108572,239350,282713,533227,489245,80492,534484,495841
GET,VIL,2015/2016,13,11/29/15 0:00,2,0,109222,195335,112205,37479,46391,240054,32999,37449,38573,183548,213489,210164,183185,574200,182921,571685,268282,193978,517941,189101,562062,474672
EIB,REA,2015/2016,13,11/29/15 0:00,0,2,33958,449492,280638,113311,246218,434404,433311,213712,40501,97762,193224,51949,282674,25921,213499,208077,31097,95078,239219,31921,30893,164684
SEV,VAL,2015/2016,13,11/29/15 0:00,1,0,300532,122047,150869,77741,209950,109621,154232,213805,108568,103450,33030,185644,361757,361710,192770,391058,74747,75307,570432,40148,241825,428947
RAY,BIL,2015/2016,13,11/29/15 0:00,0,3,246422,183449,420568,150731,406257,75004,186121,2802,427893,482331,46808,33764,616544,159881,411617,154938,150323,45749,181297,33871,604105,33028
REA,GET,2015/2016,14,12/5/15 0:00,4,1,51949,359193,25921,213499,208077,164684,95078,31097,31921,26166,30893,109222,195335,112205,37479,46391,32999,389202,369800,240054,38573,213489
VAL,BAR,2015/2016,14,12/5/15 0:00,1,1,489240,318526,361710,192770,391058,75307,570432,40148,428947,324578,241825,37421,33988,37482,38818,150739,25773,154257,30955,30981,40636,19533
COR,SEV,2015/2016,14,12/5/15 0:00,1,1,32678,103905,191906,121872,33848,37480,151079,40668,115519,37653,194660,300532,122047,77741,150869,209950,109621,154232,213805,39215,103450,26392
BET,CEL,2015/2016,14,12/5/15 0:00,1,1,196126,239964,268273,27461,445907,111801,535600,37824,531629,183350,96652,246201,360918,183462,18673,213694,74169,72623,466132,49836,213486,174472
GRA,AMA,2015/2016,14,12/5/15 0:00,0,2,104986,261609,46407,108572,239350,213711,282713,2805,534484,495841,161291,177126,38424,474589,56678,41167,354467,33635,309334,184533,184138,30853
VIL,RAY,2015/2016,14,12/6/15 0:00,2,1,210164,160844,574200,182921,571685,189101,193978,42479,282281,37506,201939,192064,359194,420568,34104,183449,427893,186121,2802,36130,210065,46808
SOC,EIB,2015/2016,14,12/6/15 0:00,2,1,245555,607148,33960,282676,80295,41156,205278,75342,33973,150649,46289,33958,449492,113311,280638,246218,156097,433311,40501,213712,193224,200917
SPG,LAS,2015/2016,14,12/6/15 0:00,3,1,33630,384374,580589,150764,239965,359191,242477,541557,580704,395154,474448,71498,358339,74989,33963,183497,213916,292262,46621,213729,484906,190669
BIL,MAL,2015/2016,14,12/6/15 0:00,0,0,33764,181297,159881,33024,154938,182224,45749,604105,33871,96619,33028,25563,104382,477471,79742,18520,215927,46120,238841,683450,37450,213653
ESP,LEV,2015/2016,14,12/7/15 0:00,1,1,532942,185123,257855,193930,190452,46836,107930,88986,498033,52004,41622,37656,37597,30276,282473,184091,105351,477472,513086,466672,384413,476769
