home_team,away_team,season,stage,date,home_team_goal,away_team_goal,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,past_perf_home,past_perf_away,home_player_avg,away_player_avg
LEV,GRA,2012/2013,9,10/28/12 0:00,3,1,73.71428571,72.16129032,67.26923077,75.44444444,72.7027027,74.44736842,74.67857143,71.94285714,74.03846154,70.73684211,77.63829787,74.44444444,72.42857143,70.05263158,69.04761905,73.80645161,73.76666667,70.57142857,72.57692308,74.86792453,74.5,71.17391304,1.2,0.8,50136.63636,101790.0909
ZAR,SEV,2012/2013,9,10/28/12 0:00,2,1,75.46153846,74.22727273,68.25,72.21428571,70,70.77777778,71.94444444,71,72.63636364,71.61111111,76.03703704,77.76923077,71.73684211,73.86956522,77.36,75,74.48,77.27272727,83.20588235,79.23076923,74.51851852,81.27027027,1.1,1.7,115664.5455,50240.90909
MAL,REA,2012/2013,9,10/28/12 0:00,0,5,74.28571429,65.5,75.81818182,70.66666667,68.47368421,70.25,71.23809524,71.52941176,77.625,72.36363636,72,86.95454545,85.78947368,78.10526316,83.52941176,79.96875,83.125,84.53571429,83.15384615,83.83870968,91.28,83.44444444,1.3,2.2,121535.8182,47723.90909
VAL,SOC,2012/2013,9,10/29/12 0:00,2,2,69.42105263,71.93103448,69.875,70.66666667,73.08695652,72.48,71.21428571,74.36363636,74.5,70.125,71.44444444,66.26666667,71.90909091,73.38095238,76.78947368,71.9047619,72.29166667,72.45,78.9,79.19444444,76.64705882,72.34782609,1.4,0.9,87595.27273,102674.8182
MAL,RAY,2012/2013,10,11/3/12 0:00,1,2,75.92,75.85185185,79.83870968,74.60869565,73.90625,72.37037037,77.24,73.78947368,80.42105263,76.91666667,79.6,69.78947368,71.875,69.66666667,69.8,69.9,70.76470588,75.83333333,72.43478261,72.33333333,75.66666667,73.83333333,1.2,1.2,52542.90909,69156.36364
VAL,AMA,2012/2013,10,11/3/12 0:00,2,0,79.38095238,76.37037037,78.25714286,75.54545455,72.34482759,77.34615385,77.04545455,75.96428571,79.17647059,79.02857143,81.43243243,77.22727273,77.94444444,80.04545455,80.13636364,79.66666667,79.86363636,77.95833333,82.85294118,77.69230769,75.87096774,83.85185185,1.6,2.3,58312.63636,45470.72727
REA,ZAR,2012/2013,10,11/3/12 0:00,4,0,86.95454545,85.78947368,83.52941176,80.73076923,78.45454545,83.125,79.96875,83.15384615,83.83870968,91.28,83.44444444,75.46153846,74.22727273,72.21428571,68.25,70,71.94444444,69,72.63636364,70.77777778,71.61111111,76.03703704,2.5,1.1,30414.81818,132522.9091
BAR,CEL,2012/2013,10,11/3/12 0:00,3,1,83.63636364,77.25925926,83.88,77.72222222,80.40909091,81.44,87.63636364,88.32,86.19354839,92.19230769,84.29166667,70.66666667,72.18181818,65.28571429,67.72727273,68.3,74.60869565,71.29411765,71.57894737,74.1,70.8,72.96296296,3.1,1.111111111,63010.54545,89838.36364
SOC,ESP,2012/2013,10,11/4/12 0:00,0,1,66.26666667,71.90909091,73.38095238,76.78947368,71.9047619,72.29166667,72.45,68.23809524,77.37037037,78.9,72.34782609,71.73684211,75.38888889,75.36842105,65.6875,70.58823529,73.57142857,66.41176471,75.94444444,76.77272727,69.88,69.11111111,1.1,1.2,89038,112171.0909
OSA,VAL,2012/2013,10,11/4/12 0:00,0,1,72.34782609,71.12,70.6,72.31578947,68.71428571,73.42857143,69.3,70.31578947,71.28571429,73.25,70.48,69.42105263,71.93103448,69.875,70.66666667,73.08695652,65,71.21428571,74.36363636,74.5,70.125,72.39130435,1.2,1.7,86331,94960.27273
GRA,BIL,2012/2013,10,11/4/12 0:00,1,2,74.44444444,72.42857143,69.38095238,70.75,73.80645161,73.31818182,73.76666667,72.57692308,74.86792453,69.1,71.17391304,76.92,77.76666667,74.91666667,76.1875,72.56,75.33333333,73.28571429,77.38461538,77.36,74.4,79.16,0.8,1.2,72941.27273,104548.5455
SEV,LEV,2012/2013,10,11/4/12 0:00,0,0,77.76923077,71.73684211,75.41176471,77.36,75,74.48,77.27272727,83.20588235,79.23076923,71.26086957,81.27027027,73.71428571,72.16129032,74.58823529,75.44444444,72.7027027,74.44736842,74.67857143,70.5,74.03846154,70.73684211,77.63829787,1.3,1.5,64119,44223.09091
COR,MAL,2012/2013,10,11/4/12 0:00,1,0,76.625,70.6,76.93333333,73.10526316,69.30769231,68.5,70.75,72.27272727,76.22727273,75.48837209,74.55555556,74.28571429,70.25,70.66666667,75.81818182,68.47368421,71.52941176,71.94444444,71,72.36363636,70.58333333,72,1.4,1.3,77001.54545,117318.1818
GET,BET,2012/2013,10,11/5/12 0:00,2,4,76.08695652,73.63157895,76.16666667,72,73,74,72.8,77.44444444,71.85714286,74.52631579,72.8,74.10714286,71.18181818,71.66666667,72.90625,66.88888889,77.42307692,72.75,73.8,72.46428571,71.28571429,76.16,1,1.5,61830.18182,118657.6364
BET,GRA,2012/2013,11,11/9/12 0:00,1,2,74.10714286,71.18181818,72.90625,71.66666667,66.88888889,72.75,77.42307692,76.16,72.46428571,71.28571429,72.05,74.44444444,72.42857143,70.75,69.04761905,65.73684211,73.31818182,73.76666667,72.57692308,74.86792453,69.1,71.17391304,1.7,0.9,105435.6364,98510.63636
MAL,SOC,2012/2013,11,11/10/12 0:00,1,2,75.92,75.85185185,71.45833333,74.60869565,73.05555556,82.27272727,80.42105263,79.6,72.37037037,73.90625,76.91666667,66.26666667,71.90909091,73.38095238,76.78947368,71.9047619,71.66666667,72.45,77.37037037,78.9,76.64705882,70.88888889,1.1,1,57977.18182,105392.1818
ESP,OSA,2012/2013,11,11/10/12 0:00,0,3,71.73684211,70.58823529,75.38888889,75.36842105,65.6875,71.13636364,72.77272727,75.94444444,76.77272727,66.41176471,71.46153846,72.34782609,71.12,72.31578947,73.55,68.71428571,69.3,69.10526316,70.31578947,71.28571429,73.25,70.48,1.2,0.8,102412.2727,105381.0909
ZAR,COR,2012/2013,11,11/10/12 0:00,5,3,75.46153846,74.22727273,68.25,72.21428571,70,71.94444444,71,72.63636364,70.77777778,71.61111111,76.03703704,76.625,70.6,69.63157895,73.10526316,69.11111111,70.75,68.5,72.27272727,76.22727273,75.48837209,74.55555556,0.9,1.5,115664.5455,81664.72727
RAY,CEL,2012/2013,11,11/10/12 0:00,3,2,69.78947368,71.875,69.66666667,71.31818182,69.9,70.76470588,72.43478261,75.83333333,72.33333333,75.66666667,73.83333333,70.66666667,72.18181818,65.28571429,67.72727273,68.3,71.75,71.57894737,74.60869565,70.8,74.1,72.96296296,1.3,1.1,83318.18182,88468
VAL,VAL,2012/2013,11,11/11/12 0:00,1,1,69.42105263,71.93103448,69.875,67.95,73.08695652,72.48,71.21428571,70.125,74.5,72.62068966,72.39130435,79.38095238,72.33333333,78.25714286,76.61111111,72.34482759,77.04545455,76.76666667,77.34615385,79,79.17647059,75.58333333,1.8,1.8,91065.63636,73936.09091
AMA,GET,2012/2013,11,11/11/12 0:00,2,0,77.22727273,77.94444444,80.04545455,80.13636364,79.66666667,76.91304348,77.95833333,82.85294118,78.37037037,75.87096774,83.85185185,76.08695652,73.63157895,76.16666667,72,73,74,72.8,77.44444444,71.85714286,74.52631579,72.8,2.2,1.2,46962.90909,61830.18182
BIL,SEV,2012/2013,11,11/11/12 0:00,2,1,76.92,77.76666667,74.91666667,76.1875,72.56,73.28571429,75.33333333,77.72727273,77.38461538,79.16,77.36,77.76923077,71.03846154,75.41176471,77.36,75,77.27272727,74.48,68.82608696,83.20588235,81.27027027,79.23076923,1.4,1.2,86772.36364,64142.72727
LEV,REA,2012/2013,11,11/11/12 0:00,1,2,73.71428571,72.16129032,74.58823529,75.44444444,72.7027027,74.67857143,74.44736842,71.94285714,74.03846154,70.73684211,77.63829787,86.95454545,78.45454545,83.52941176,85.78947368,77.33333333,79.96875,84.53571429,77.05263158,83.83870968,83.15384615,91.28,1.2,2.5,41586.90909,40850.27273
MAL,BAR,2012/2013,11,11/11/12 0:00,2,4,74.28571429,65.5,75.81818182,70.66666667,68.47368421,70.25,71.94444444,71.52941176,70.58333333,72.36363636,72,83.63636364,84.2,83.57142857,83.88,77.72222222,87.63636364,81.44,86.19354839,84.29166667,92.19230769,75.35714286,0.8,3.2,137945.1818,52754.36364
OSA,MAL,2012/2013,12,11/17/12 0:00,0,0,72.34782609,71.12,73.55,72.31578947,68.71428571,69.10526316,69.3,70.31578947,73.25,69.61538462,70.48,75.92,75.85185185,79.83870968,74.60869565,73.90625,82.27272727,77.24,80.42105263,79.6,72.37037037,76.91666667,1.1,1,107161,65621.36364
VAL,ESP,2012/2013,12,11/17/12 0:00,2,1,79.38095238,72.33333333,78.25714286,76.61111111,79.17647059,77.33333333,75.96428571,77.34615385,79.02857143,73.46428571,81.43243243,71.73684211,70.58823529,71.13636364,75.36842105,65.6875,72.77272727,66.41176471,75.94444444,76.77272727,69.88,69.11111111,1.7,1.1,84988.81818,109683.2727
REA,BIL,2012/2013,12,11/17/12 0:00,5,1,86.95454545,78.45454545,83.52941176,85.78947368,77.33333333,83.125,84.53571429,77.05263158,83.83870968,91.28,84.5,76.92,77.76666667,75.62068966,73.92857143,72.56,75.33333333,74.91666667,77.38461538,77.36,74.4,79.16,2.6,1.3,39469,123228
BAR,ZAR,2012/2013,12,11/17/12 0:00,3,1,83.63636364,73.21428571,83.57142857,85.88888889,77.72222222,87.63636364,79.35,88.32,84.29166667,92.19230769,80.40909091,75.46153846,0,70.64285714,72.21428571,67.76470588,71,71.94444444,70.77777778,71.61111111,70.42105263,72.63636364,3.1,1.4,56509.45455,
GET,VAL,2012/2013,12,11/18/12 0:00,2,1,76.08695652,73.63157895,74.77272727,76.16666667,69.66666667,74,71.29411765,77.44444444,74.52631579,75.25,75.84848485,69.42105263,71.93103448,69.875,67.95,73.08695652,72.48,71.21428571,74.36363636,74.5,70.125,72.39130435,1.1,1.3,49975.18182,90607.63636
GRA,AMA,2012/2013,12,11/18/12 0:00,0,1,74.44444444,72.42857143,70.75,69.04761905,73.80645161,73.31818182,73.76666667,72.57692308,74.86792453,69.1,71.17391304,77.22727273,77.94444444,80.04545455,80.13636364,79.66666667,76.91304348,77.95833333,82.85294118,78.37037037,75.87096774,83.85185185,1.1,2.3,92129.54545,46962.90909
SEV,BET,2012/2013,12,11/18/12 0:00,5,1,77.76923077,71.73684211,75.41176471,77.36,75,74.48,77.27272727,83.20588235,79.23076923,79.25,81.27027027,74.10714286,71.18181818,71.66666667,73.72222222,66.88888889,77.42307692,72.75,72.53571429,69.32142857,76.16,71.28571429,1.1,1.3,49234.27273,103394.8182
COR,LEV,2012/2013,12,11/18/12 0:00,0,2,76.625,70.6,76.93333333,73.10526316,69.30769231,68.5,70.75,72.27272727,76.22727273,74.18181818,74.55555556,73.71428571,72.16129032,74.58823529,75.44444444,72.7027027,74.67857143,74.03846154,71.94285714,71.42857143,70.73684211,77.63829787,1.6,1.2,66885.72727,52430.09091
CEL,MAL,2012/2013,12,11/18/12 0:00,1,1,70.66666667,72.18181818,65.28571429,67.72727273,67.14285714,71.29411765,71.57894737,74.60869565,69.21052632,74.1,72.96296296,74.28571429,65.5,75.81818182,70.66666667,68.47368421,71.94444444,71.23809524,70.25,72.36363636,70.58333333,72,1.3,0.9,85911.36364,150198.6364
SOC,RAY,2012/2013,12,11/19/12 0:00,4,0,77.65,71.90909091,73.38095238,76.78947368,71.9047619,71.66666667,72.45,77.37037037,78.9,76.64705882,70.88888889,69.78947368,71.875,71.6,69.66666667,69.9,70.76470588,72.43478261,75.83333333,72.33333333,75.66666667,73.83333333,1.1,1.5,105290.8182,93341.90909
SOC,OSA,2012/2013,13,11/23/12 0:00,0,0,77.65,71.90909091,73.38095238,76.78947368,71.9047619,70.875,72.45,77.37037037,78.9,79.19444444,70.88888889,72.34782609,71.12,73.55,72.31578947,68.71428571,68.89285714,69.3,70.31578947,71.28571429,73.25,70.48,1.3,1,100183.6364,89870.09091
MAL,VAL,2012/2013,13,11/24/12 0:00,4,0,75.92,75.85185185,79.83870968,74.60869565,73.90625,82.27272727,77.24,80.42105263,79.6,72.37037037,76.91666667,79.38095238,72.33333333,78.25714286,75.54545455,72.34482759,77.04545455,75.96428571,77.34615385,79,79.17647059,75.58333333,0.9,1.3,65621.36364,65474.45455
VAL,GRA,2012/2013,13,11/24/12 0:00,1,0,69.42105263,71.93103448,69.875,67.95,73.08695652,72.48,71.21428571,74.36363636,74.5,70.125,72.39130435,74.44444444,72.42857143,70.75,69.04761905,73.80645161,73.31818182,73.76666667,72.57692308,74.5,69.1,71.17391304,1.3,1,90607.63636,80315.09091
BET,REA,2012/2013,13,11/24/12 0:00,1,0,74.10714286,72.19047619,71.95833333,69.28571429,66.88888889,77.42307692,72.75,72.86206897,72.46428571,71.28571429,76.16,86.95454545,78.45454545,83.52941176,85.78947368,77.33333333,80.5862069,84.53571429,83.15384615,83.83870968,91.28,84.5,1.3,3,123812.3636,31053.36364
RAY,MAL,2012/2013,13,11/24/12 0:00,2,0,69.78947368,71.875,69.8,71.31818182,73.09090909,70.76470588,72.43478261,75.83333333,72.33333333,75.66666667,73.83333333,74.28571429,70.25,75.81818182,70.66666667,68.47368421,71.94444444,71.23809524,77.625,72.36363636,70.58333333,72,1.3,1.1,111536.9091,130243.9091
ESP,GET,2012/2013,13,11/25/12 0:00,0,2,71.73684211,71.13636364,70.58823529,72.77272727,65.6875,73.57142857,66.41176471,66,76.77272727,69.88,69.11111111,76.08695652,73.63157895,76.16666667,74.77272727,69.66666667,71.29411765,74,77.44444444,71.85714286,75.28,72.8,1.1,1.1,142338.2727,63043.90909
AMA,SEV,2012/2013,13,11/25/12 0:00,4,0,77.22727273,77.94444444,80.04545455,80.13636364,79.66666667,82.85294118,79.86363636,77.95833333,77.75,83.85185185,80.55555556,77.76923077,71.73684211,75.41176471,77.36,75,74.48,71.80952381,83.20588235,79.23076923,79.25,73.42857143,2,1.5,57935.72727,64234.45455
BIL,COR,2012/2013,13,11/25/12 0:00,1,1,76.92,77.76666667,73.92857143,76.1875,72.56,73.28571429,75.33333333,77.72727273,77.38461538,80.61904762,77.36,73,70.6,68.65217391,69.63157895,69.30769231,68.5,72.28571429,72.27272727,76.22727273,75.48837209,74.55555556,1.4,1.3,105784.0909,79415
LEV,BAR,2012/2013,13,11/25/12 0:00,0,4,73.71428571,71.88888889,74.58823529,75.44444444,72.7027027,74.44736842,74.67857143,71.94285714,74.03846154,70.73684211,77.63829787,83.63636364,84.2,83.57142857,85.88888889,77.72222222,87.63636364,81.44,86.19354839,80.40909091,92.19230769,88.32,1.4,3.2,41440.63636,62862
ZAR,CEL,2012/2013,13,11/26/12 0:00,0,1,75.46153846,74.22727273,68.25,72.21428571,70,70.77777778,71.94444444,65.72727273,72.63636364,71.61111111,76.03703704,70.66666667,72.18181818,71.75,67.72727273,68.3,71.29411765,71.57894737,74.60869565,70.8,74.1,72.96296296,1.3,1.3,118837.7273,87757
OSA,RAY,2012/2013,14,11/30/12 0:00,1,0,72.34782609,71.12,73.55,72.31578947,68.71428571,68.89285714,69.3,70.31578947,71.28571429,73.25,70.48,69.78947368,71.875,71.31818182,71.6,73.09090909,75.83333333,72.43478261,74.15151515,75.66666667,72.33333333,73.83333333,1,1.5,89870.09091,145283.0909
VAL,SOC,2012/2013,14,12/1/12 0:00,2,5,79.38095238,76.37037037,75.54545455,76.61111111,72.34482759,77.04545455,79,77.34615385,79.02857143,72,81.43243243,77.65,71.90909091,73.38095238,76.78947368,71.9047619,71.66666667,70.875,78.9,77.37037037,79.19444444,70.88888889,1.3,1.3,88417.90909,107220
GET,MAL,2012/2013,14,12/1/12 0:00,1,0,76.08695652,73.63157895,74.77272727,76.16666667,69.66666667,74,72.8,77.44444444,71.85714286,75.28,72.8,75.92,75.85185185,79.83870968,74.60869565,73.90625,82.27272727,77.24,80.42105263,79.6,72.37037037,76.91666667,1.2,0.9,59320.72727,65621.36364
REA,AMA,2012/2013,14,12/1/12 0:00,2,0,86.95454545,78.45454545,83.52941176,85.78947368,77.33333333,80.5862069,84.53571429,83.15384615,83.83870968,91.28,84.5,77.22727273,77.94444444,80.04545455,77.65625,80.13636364,77.75,76.91304348,77.95833333,82.85294118,83.85185185,80.55555556,2.7,2,31053.36364,57778.27273
BAR,BIL,2012/2013,14,12/1/12 0:00,5,1,83.63636364,77.25925926,83.57142857,83.88,77.72222222,87.63636364,81.44,86.19354839,80.40909091,92.19230769,88.32,76.92,64.5,73.92857143,76.1875,72.56,77.72727273,75.33333333,73.28571429,77.38461538,79.16,74.4,3.5,1.3,63603.90909,120158
GRA,ESP,2012/2013,14,12/2/12 0:00,0,0,74.44444444,72.42857143,70.75,69.04761905,73.80645161,73.31818182,73.76666667,72.57692308,71.58823529,69.1,71.17391304,71.73684211,70.36842105,75.38888889,72.77272727,65.6875,71.13636364,73.57142857,79.3125,76.77272727,69.88,71.46153846,1,0.9,85004.45455,96041.45455
COR,BET,2012/2013,14,12/2/12 0:00,2,3,76.625,70.6,69.63157895,68.65217391,69.30769231,68.5,72.28571429,72.27272727,76.22727273,75.48837209,74.55555556,74.10714286,71.45,71.95833333,69.28571429,72.22222222,77.42307692,72.75,72.46428571,76.16,72.05,73.8,1.3,1.3,79445.90909,74239.45455
CEL,LEV,2012/2013,14,12/2/12 0:00,1,1,70.66666667,72.18181818,71.75,67.72727273,68.3,71.29411765,71.57894737,74.60869565,71.93333333,74.1,72.96296296,73.71428571,71.88888889,74.58823529,75.44444444,72.7027027,74.67857143,74.44736842,71.94285714,74.03846154,70.73684211,77.63829787,1.2,1.1,81427.54545,41440.63636
MAL,ZAR,2012/2013,14,12/2/12 0:00,1,1,74.28571429,65.5,75.81818182,74.875,68.47368421,71.94444444,70.52380952,70.25,72.36363636,70.58333333,72,75.46153846,74.22727273,68.25,72.21428571,70,71,71.94444444,72.63636364,70.77777778,71.61111111,76.03703704,0.9,1.3,120503.5455,115664.5455
SEV,VAL,2012/2013,14,12/3/12 0:00,1,2,81.24,71.73684211,73.86956522,71.03846154,75,74.48,77.27272727,83.20588235,79.25,74.77419355,73.42857143,69.42105263,71.93103448,69.875,70.66666667,73.08695652,71.21428571,72.48,74.36363636,74.5,70.125,72.39130435,1.5,1.2,65734.18182,87595.27273
ESP,SEV,2012/2013,15,12/7/12 0:00,2,2,71.73684211,70.36842105,75.38888889,75.36842105,65.6875,71.13636364,72.77272727,69.88,76.77272727,68.86956522,71.46153846,81.24,72.77272727,75.41176471,77.36,75,79.23076923,71.80952381,83.20588235,74.77419355,79.25,73.42857143,0.6,1.5,97280.18182,69374.54545
OSA,VAL,2012/2013,15,12/8/12 0:00,0,1,72.34782609,71.12,72.31578947,73.55,64.55555556,73.42857143,69.3,71.28571429,68.89285714,69.61538462,73.4,79.38095238,72.33333333,78.25714286,75.54545455,79.17647059,77.33333333,75.96428571,77.34615385,79,76.71428571,81.43243243,1,1.4,86081.45455,62270.09091
SOC,GET,2012/2013,15,12/8/12 0:00,1,1,77.65,71.90909091,73.38095238,76.78947368,71.9047619,71.66666667,72.45,76.64705882,77.37037037,79.19444444,70.88888889,76.08695652,73.63157895,74.77272727,76.16666667,69.66666667,74,71.29411765,77.44444444,71.85714286,75.28,72.8,1.6,1.2,115181.3636,63043.90909
MAL,GRA,2012/2013,15,12/8/12 0:00,4,0,75.92,75.85185185,79.83870968,74.60869565,76.21212121,77.24,80.42105263,79.6,72.37037037,73.90625,76.91666667,74.44444444,69.75,70.75,69.38095238,73.80645161,73.31818182,73.76666667,72.57692308,74.86792453,69.1,71.58823529,1,0.9,65487.81818,60344
VAL,REA,2012/2013,15,12/8/12 0:00,2,3,69.42105263,71.93103448,70.85,70.66666667,73.08695652,71.21428571,72.48,74.36363636,74.5,70.125,72.39130435,86.95454545,78.45454545,83.52941176,85.78947368,70.64705882,80.5862069,84.53571429,77.05263158,83.83870968,91.28,84.5,1.3,2.9,82769.09091,57210.63636
AMA,COR,2012/2013,15,12/9/12 0:00,6,0,77.22727273,77.94444444,77.65625,80.13636364,79.66666667,76.91304348,77.95833333,77.75,82.85294118,83.85185185,80.55555556,76.625,70.6,68.65217391,67.46666667,69.30769231,72.28571429,68.5,72.27272727,76.22727273,74.18181818,74.55555556,1.8,1.4,59763.72727,99845.27273
BET,BAR,2012/2013,15,12/9/12 0:00,1,2,74.10714286,71.45,71.95833333,69.28571429,72.22222222,72.75,77.42307692,73.8,72.46428571,71.28571429,76.16,83.63636364,77.25925926,83.57142857,85.88888889,77.72222222,87.63636364,81.44,86.19354839,80.40909091,92.19230769,88.32,1.5,3.6,106820,62862.36364
BIL,CEL,2012/2013,15,12/9/12 0:00,1,0,76.92,64.5,73.92857143,76.1875,72.56,73.28571429,75.62068966,77.72727273,77.38461538,79.16,74.4,70.66666667,72.18181818,65.28571429,67.72727273,68.3,71.29411765,67.95238095,74.60869565,70.8,74.1,72.96296296,1.1,1.2,123058.0909,74905.72727
LEV,MAL,2012/2013,15,12/9/12 0:00,4,0,73.71428571,71.88888889,74.58823529,75.44444444,72.7027027,71.42857143,74.67857143,71.94285714,74.03846154,72.54545455,77.63829787,74.28571429,65.5,74.875,75.81818182,68.47368421,71.94444444,70.52380952,70.25,72.36363636,77.625,72,1.1,1.3,83480,106006
RAY,ZAR,2012/2013,15,12/10/12 0:00,0,2,69.78947368,71.875,71.6,71.31818182,73.09090909,72.43478261,75.83333333,74.15151515,75.66666667,74.57142857,73.83333333,75.46153846,74.22727273,70.64285714,72.21428571,70,70.77777778,71.94444444,71,72.63636364,71.61111111,76.03703704,1.2,1.4,164679,120223.6364
MAL,BIL,2012/2013,16,12/15/12 0:00,0,1,74.28571429,70.25,74.875,75.81818182,68.47368421,71.94444444,70.52380952,71,72.36363636,77.625,72,76.92,77.76666667,73.92857143,75.57894737,72.56,75.62068966,77.72727273,77.38461538,73.28571429,77.36,79.16,1.3,1.2,85379,156025.5455
GET,OSA,2012/2013,16,12/15/12 0:00,1,1,76.08695652,73.63157895,74.77272727,73.06896552,69.66666667,74,71.29411765,77.44444444,71.85714286,75.28,72.8,72.34782609,71.12,72.31578947,73.55,68.71428571,73.42857143,69.3,70.31578947,70.71428571,71.28571429,70.48,1.2,0.9,61355.27273,82908.18182
GRA,SOC,2012/2013,16,12/15/12 0:00,0,0,71.69230769,72.42857143,69.38095238,70.05263158,73.80645161,73.31818182,73.76666667,72.57692308,74.86792453,69.1,71.58823529,77.65,71.90909091,73.38095238,76.78947368,71.9047619,70.875,72.45,77.37037037,78.9,79.19444444,70.88888889,0.9,1.6,93436.54545,100183.6364
SEV,MAL,2012/2013,16,12/15/12 0:00,0,2,81.24,72.77272727,75.41176471,77.36,75,77.27272727,71.80952381,83.20588235,79.23076923,74.77419355,81.27027027,75.92,75.85185185,79.83870968,74.60869565,76.21212121,77.24,73.78947368,80.42105263,79.6,73.90625,76.80769231,1.5,1.2,70388.09091,52455.09091
REA,ESP,2012/2013,16,12/16/12 0:00,2,2,86.95454545,78.45454545,83.52941176,85.78947368,77.33333333,80.5862069,84.53571429,83.83870968,83.125,91.28,77.05263158,72.61904762,70.36842105,75.38888889,75.36842105,65.6875,71.13636364,72.77272727,79.3125,76.77272727,69.88,75.94444444,3,0.8,29652.27273,78920.36364
BAR,AMA,2012/2013,16,12/16/12 0:00,4,1,83.63636364,77.25925926,83.57142857,85.88888889,77.72222222,87.63636364,81.44,88.32,80.40909091,92.19230769,82.57142857,77.22727273,77.94444444,80.04545455,80.13636364,79.66666667,77.75,76.91304348,77.95833333,82.85294118,80.55555556,83.85185185,3.6,2,62893.45455,58250.27273
ZAR,LEV,2012/2013,16,12/16/12 0:00,0,1,75.46153846,0,74.22727273,72.21428571,70,71.94444444,70.77777778,71,72.63636364,71.61111111,76.03703704,73.71428571,71.88888889,74.58823529,75.44444444,72.7027027,74.44736842,74.67857143,71.42857143,74.03846154,72.54545455,77.63829787,1.3,1.3,,83499.54545
VAL,RAY,2012/2013,16,12/16/12 0:00,0,1,79.38095238,72.33333333,78.25714286,75.54545455,79.17647059,79,75.96428571,77.34615385,79.02857143,76.71428571,81.43243243,69.78947368,71.875,71.6,71.31818182,69.9,72.43478261,71.52380952,74.15151515,75.66666667,72.33333333,73.83333333,1.3,1.2,63038.81818,114267.6364
COR,VAL,2012/2013,16,12/17/12 0:00,0,0,73,70.6,76.93333333,69.63157895,68.08695652,68.5,72.28571429,72.27272727,76.22727273,75.48837209,74.55555556,69.42105263,71.93103448,70.85,70.66666667,73.08695652,72.48,71.21428571,70.125,74.5,72.62068966,72.39130435,1.4,1.2,65314.18182,83227.09091
CEL,BET,2012/2013,16,12/17/12 0:00,0,1,70.66666667,72.18181818,71.75,67.72727273,68.3,71.29411765,74.1,74.60869565,70.8,69.21052632,72.96296296,74.10714286,71.45,73.72222222,71.95833333,72.22222222,77.42307692,72.75,72.46428571,73.8,76.16,71.28571429,1,1.4,71944.09091,99127.63636
SOC,SEV,2012/2013,17,12/20/12 0:00,2,1,77.65,71.90909091,73.38095238,76.78947368,71.9047619,71.66666667,72.45,77.37037037,79.19444444,78.9,70.88888889,81.24,72.77272727,73.86956522,77.36,75,77.27272727,71.80952381,83.20588235,79.25,74.51851852,81.27027027,1.4,1.3,116877.3636,66889.90909
ESP,COR,2012/2013,17,12/20/12 0:00,2,0,72.61904762,70.36842105,75.38888889,75.36842105,73.80952381,71.13636364,72.77272727,69.88,76.77272727,79.3125,75.94444444,73,70.51851852,76.93333333,69.63157895,68.08695652,68.5,72.28571429,72.27272727,75.48837209,70.65217391,74.55555556,1,1.3,77883.54545,74198.81818
RAY,LEV,2012/2013,17,12/20/12 0:00,3,0,70.40909091,71.875,71.6,71.31818182,73.09090909,72.43478261,75.83333333,74.57142857,75.66666667,72.33333333,73.83333333,73.71428571,72.16129032,74.58823529,75.44444444,72.7027027,74.67857143,74.44736842,71.42857143,74.03846154,72.54545455,77.63829787,1.2,1.4,144024.2727,83645.81818
VAL,GET,2012/2013,17,12/21/12 0:00,4,2,79.38095238,76.37037037,78.25714286,75.54545455,79.17647059,77.33333333,75.96428571,77.34615385,79.02857143,76.71428571,81.43243243,76.08695652,73,74.77272727,76.16666667,69.66666667,74,71.29411765,75.28,71.85714286,74.52631579,72.8,1.1,1.2,55108.27273,59137.27273
AMA,CEL,2012/2013,17,12/21/12 0:00,1,0,77.22727273,77.94444444,80.04545455,80.13636364,69.05555556,77.75,77.95833333,79.86363636,82.85294118,83.85185185,80.55555556,70.66666667,72.18181818,71.75,67.72727273,67.14285714,71.29411765,67.95238095,74.60869565,71.57894737,74.1,72.96296296,2,0.9,60960.09091,84710.27273
OSA,GRA,2012/2013,17,12/22/12 0:00,1,2,72.34782609,71.12,72.31578947,73.55,68.71428571,73.42857143,69.3,70.31578947,70.71428571,69.61538462,70.48,71.69230769,72.42857143,70.05263158,69.38095238,73.80645161,73.31818182,73.76666667,72.57692308,71.17391304,69.1,71.58823529,0.6,0.7,84688.09091,91754.36364
MAL,REA,2012/2013,17,12/22/12 0:00,3,2,75.92,75.85185185,73.05555556,79.83870968,76.21212121,77.24,80.42105263,79.6,72.37037037,73.90625,76.91666667,70.29411765,78.45454545,83.52941176,85.78947368,79.96875,80.5862069,84.53571429,83.15384615,83.83870968,91.28,84.5,1.2,2.7,64281.63636,32060.27273
VAL,BAR,2012/2013,17,12/22/12 0:00,1,3,69.42105263,71.93103448,70.85,70.66666667,73.08695652,65.95454545,71.21428571,70.125,74.5,72.62068966,72.39130435,83.63636364,84.2,83.57142857,83.88,77.72222222,87.63636364,81.44,78.53125,80.40909091,92.19230769,82.57142857,1.3,3.7,83871.54545,76543.18182
